,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1687,80553.0,-38.001053999999996,145.159942,9 Cafardi Boulevard,KEYSBOROUGH,7659000.0,house,2013.0,5.0,3.0,2.0,SC_057,1496,19889,3762,51.0,0,hospital_096,1275,S_079,1412
1688,10176.0,-37.786443,144.93201299999998,18 Wellington Street,FLEMINGTON,9180000.0,house,2014.0,3.0,2.0,0.0,SC_011,1468,20040,285,15.0,0,hospital_114,921,S_086,373
1689,12358.0,-37.722171,144.764963,15 Granite Way,DELAHEY,3564000.0,house,2012.0,3.0,1.0,0.0,SC_048,2389,20000,2479,39.0,0,hospital_057,6100,S_094,2424
1690,84179.0,-37.853946,145.000316,57 Newry Street,WINDSOR,10570000.0,house,2012.0,2.0,1.0,1.0,SC_066,948,19957,765,11.0,0,hospital_012,158,S_115,788
1691,24684.0,-37.675715000000004,144.961587,2 Olive Court,CAMPBELLFIELD,5161000.0,house,2015.0,3.0,1.0,1.0,SC_072,4445,19960,1692,39.0,0,hospital_104,4574,S_161,1565
1692,28760.0,-37.80596542,144.99542240000002,102 Charles Street,ABBOTSFORD,10710000.0,house,2007.0,2.0,1.0,2.0,SC_068,2273,19976,218,10.0,0,hospital_134,943,S_076,405
1693,70134.0,-37.865843,145.095588,49 High Street Road,ASHWOOD,9960000.0,house,2015.0,3.0,1.0,2.0,SC_042,1329,19839,1047,26.0,0,hospital_089,946,S_112,174
1694,88864.0,-37.952083,145.042116,4/1-5 Highett Grove,HIGHETT,6380000.0,house,2015.0,2.0,2.0,1.0,SC_079,341,19872,408,41.0,0,hospital_082,1591,S_069,341
1695,53870.0,-37.8232062,145.0043728,88 Lord Street,RICHMOND,25760000.0,house,2013.0,4.0,3.0,1.0,SC_038,1963,19906,560,13.0,0,hospital_122,362,S_076,1701
1696,84172.0,-37.85485,144.996118,56b Hornby Street,WINDSOR,14484000.0,house,2012.0,3.0,2.0,2.0,SC_066,870,19957,383,11.0,0,hospital_063,219,S_115,1105
1697,65434.0,-37.803134,145.31231699999998,5A Russo Place,KILSYTH,5068000.0,house,2010.0,3.0,1.0,2.0,SC_022,2611,19877,2047,55.0,0,hospital_164,5016,S_224,205
1698,59733.0,-37.811236,145.187396,26 Salvana Avenue,MITCHAM,9400000.0,house,2015.0,3.0,1.0,1.0,SC_088,1133,19900,855,40.0,0,hospital_070,585,S_202,1719
1699,88643.0,-37.948108000000005,145.034055,214 Highett Road,HIGHETT,8055000.0,house,2014.0,3.0,1.0,2.0,SC_079,626,19872,687,41.0,0,hospital_110,1693,S_069,626
1700,35552.0,-37.71007,145.025972,75 Rathcown Road,RESERVOIR,3856000.0,house,2013.0,3.0,1.0,1.0,SC_047,3193,20009,1469,33.0,0,hospital_025,1698,S_225,1670
1701,56480.0,-37.85592651,145.0984497,27 Barnes Avenue,BURWOOD,5895000.0,house,2009.0,3.0,2.0,1.0,SC_042,2461,19848,1647,36.0,0,hospital_089,413,S_112,1241
1702,41067.0,-37.7178,145.03968500000002,7 Highland Street,KINGSBURY,5128000.0,house,2015.0,2.0,1.0,1.0,SC_047,2453,19983,2750,31.0,0,hospital_025,321,S_225,1248
1703,55217.0,-37.84385681,145.0901032,2 Garden Road,CAMBERWELL,16000000.0,house,2010.0,3.0,1.0,2.0,SC_099,3559,19849,1203,34.0,0,hospital_089,1552,S_160,1947
1704,20573.0,-37.772907000000004,144.95167,150 Union Street,BRUNSWICK,10600000.0,house,2016.0,2.0,1.0,1.0,SC_011,3299,19969,662,20.0,0,hospital_102,1008,S_074,811
1705,73831.0,-37.843253999999995,145.302866,55 Beresford Drive,BORONIA,7480000.0,house,2012.0,3.0,1.0,2.0,SC_022,5216,19869,2511,53.0,0,hospital_049,2788,S_042,2268
1706,78095.0,-37.929081,145.153745,45 Wilma Avenue,MULGRAVE,6504000.0,house,2016.0,3.0,1.0,1.0,SC_073,3802,19914,1677,42.0,0,hospital_076,3024,S_075,2723
1707,27220.0,-37.592881,144.92423200000002,51 Rokeby Crescent,CRAIGIEBURN,3360000.0,house,2010.0,3.0,1.0,2.0,SC_016,917,40221,1955,46.0,0,hospital_104,6445,S_178,871
1708,23453.0,-37.638677,144.906868,17 Castlehill Avenue,GREENVALE,5175000.0,house,2010.0,4.0,2.0,2.0,SC_072,1907,40220,2516,42.0,0,hospital_104,1793,S_211,2208
1709,89369.0,-37.955678999999996,145.01451699999998,24 Keats Street,SANDRINGHAM,13120000.0,house,2012.0,3.0,2.0,2.0,SC_079,2442,19948,1057,29.0,0,hospital_058,752,S_214,1324
1710,18943.0,-37.682361,144.924745,5 COHUNA STREET,BROADMEADOWS,4400000.0,house,2010.0,3.0,1.0,2.0,SC_072,3525,20030,459,37.0,0,hospital_104,3545,S_153,548
1711,37375.0,-37.657244,145.031218,394 Dalton Road,EPPING,2920000.0,house,2011.0,4.0,2.0,1.0,SC_062,4824,20005,549,43.0,0,hospital_053,1443,S_229,1469
1712,82253.0,-37.996986,145.23200500000002,5 Maple Court,DOVETON,6800000.0,house,2016.0,3.0,1.0,0.0,SC_117,1578,19888,2105,54.0,0,hospital_119,1747,S_184,1746
1713,41757.0,-37.744423,145.073006,19 Laane Avenue,ROSANNA,18240000.0,house,2015.0,4.0,2.0,3.0,SC_017,1323,19936,628,28.0,0,hospital_066,1558,S_100,1689
1714,32810.0,-37.746904,144.986288,45 Robeson Street,PRESTON,9884000.0,house,2016.0,3.0,1.0,0.0,SC_103,1601,20013,1230,25.0,0,hospital_144,1662,S_105,1595
1715,62490.0,-37.830616,145.2287445,10 Yarang Court,HEATHMONT,6565000.0,house,2009.0,4.0,2.0,2.0,SC_032,1989,19871,1413,46.0,0,hospital_179,2099,S_040,2078
1717,26464.0,-37.574737,144.937616,30 Lauderdale Drive,CRAIGIEBURN,6080000.0,house,2011.0,5.0,3.0,2.0,SC_005,1514,40221,3056,46.0,0,hospital_104,8591,S_178,2168
1718,85773.0,-37.883881,145.01451699999998,62 Edward Street,ELSTERNWICK,13750000.0,house,2011.0,3.0,1.0,2.0,SC_023,2633,19954,1200,17.0,0,hospital_080,95,S_193,825
1719,22210.0,-37.74332047,144.9542236,2 Bellevue Street,COBURG,3920000.0,house,2009.0,3.0,1.0,2.0,SC_030,1267,19965,809,28.0,0,hospital_084,1254,S_172,986
1720,62794.0,-37.834413,145.2326,28 Cuthbert Street,HEATHMONT,6391000.0,house,2014.0,3.0,1.0,2.0,SC_032,2434,19871,1251,46.0,0,hospital_179,1732,S_040,2523
1722,9924.0,-37.79563904,144.9174042,10/58 Bateman Road,KENSINGTON,8640000.0,house,2009.0,4.0,3.0,2.0,SC_011,1480,20026,831,11.0,0,hospital_114,1144,S_086,1318
1723,18535.0,-37.689627,144.92455900000002,25 Meredith Street,BROADMEADOWS,4960000.0,house,2012.0,3.0,1.0,2.0,SC_059,3492,20030,852,37.0,0,hospital_104,4349,S_153,1310
1724,44630.0,-37.71435165,145.0982208,21 Sainsbury Avenue,GREENSBOROUGH,6633000.0,house,2009.0,4.0,2.0,2.0,SC_017,5299,19984,1325,34.0,0,hospital_075,1228,S_020,1087
1725,16604.0,-37.714073,144.9476,16 Gloucester Street,HADFIELD,4641000.0,house,2013.0,4.0,1.0,2.0,SC_030,2053,19962,1142,33.0,0,hospital_139,4460,S_004,1107
1726,40309.0,-37.697196000000005,145.044291,3 Mersey Street,BUNDOORA,3600000.0,house,2015.0,3.0,1.0,2.0,SC_047,4765,20008,2866,36.0,0,hospital_037,1252,S_155,946
1727,16769.0,-37.71135712,144.920517,20 Electric Avenue,GLENROY,2720000.0,house,2009.0,3.0,1.0,2.0,SC_082,2842,20033,739,31.0,0,hospital_184,3703,S_209,671
1728,69294.0,-37.858241,145.03803,72 Dixon Street,MALVERN,21590000.0,house,2009.0,3.0,1.0,0.0,SC_023,2044,19911,1040,15.0,0,hospital_183,614,S_235,829
1729,23100.0,-37.750158,144.953643,7 Phillips Street,COBURG,8472000.0,house,2010.0,3.0,1.0,1.0,SC_030,2000,19966,866,26.0,0,hospital_084,606,S_173,1390
1730,21545.0,-37.777159999999995,144.955816,767 Park Street,BRUNSWICK,22780000.0,house,2011.0,4.0,2.0,1.0,SC_011,3539,19969,352,20.0,0,hospital_102,1024,S_138,582
1731,18763.0,-37.686937,144.911412,37 Bliburg Street,JACANA,4688000.0,house,2012.0,3.0,1.0,1.0,SC_059,2335,20030,842,37.0,0,hospital_104,4111,S_153,1335
1732,29865.0,-37.779924,144.992903,3 Barry Street,NORTHCOTE,7749000.0,house,2010.0,3.0,1.0,1.0,SC_008,4092,20017,231,18.0,0,hospital_035,2306,S_200,2414
1733,61219.0,-37.807796999999994,145.228823,12 Notlen Street,RINGWOOD,12512000.0,house,2016.0,4.0,1.0,1.0,SC_032,552,19902,901,44.0,0,hospital_105,1308,S_190,430
1734,29863.0,-37.766276,144.990998,2b/114 Bent Street,NORTHCOTE,12000000.0,house,2011.0,3.0,1.0,1.0,SC_103,3124,20016,549,20.0,0,hospital_035,1529,S_105,2025
1735,39677.0,-37.68787384,145.0687561,14 Newman Close,BUNDOORA,5555000.0,house,2008.0,3.0,2.0,2.0,SC_062,4291,19984,2891,34.0,0,hospital_041,650,S_155,1718
1736,3322.0,-37.812955,144.880529,3 Severn Street,YARRAVILLE,7014000.0,house,2012.0,2.0,1.0,0.0,SC_043,2723,19996,888,15.0,0,hospital_056,2262,S_201,2052
1737,94401.0,-37.960783,145.080656,57 St Georges Crescent,HEATHERTON,7080000.0,house,2015.0,4.0,2.0,2.0,SC_003,1368,19866,2382,37.0,0,hospital_109,554,S_023,2185
1739,86356.0,-37.91539001,144.9971771,21 Male Street,BRIGHTON,16800000.0,house,2009.0,3.0,2.0,2.0,SC_046,4502,19951,82,22.0,0,hospital_156,637,S_009,126
1740,54888.0,-37.847421999999995,145.067684,1026 Toorak Road,CAMBERWELL,14690000.0,house,2010.0,3.0,3.0,0.0,SC_099,2706,19850,791,32.0,0,hospital_168,1131,S_160,1413
1741,12334.0,-37.705276,144.767681,14 Rockwall Close,SYDENHAM,6450000.0,house,2012.0,3.0,2.0,2.0,SC_048,3848,20000,735,39.0,0,hospital_057,7401,S_094,823
1742,96147.0,-37.923565,145.047049,7 Hutchinson Street,BENTLEIGH,16252000.0,house,2012.0,5.0,2.0,2.0,SC_046,1932,19938,1032,41.0,0,hospital_110,1388,S_107,625
1743,6029.0,-37.786865,144.842892,10 Yewers Street,SUNSHINE,6000000.0,house,2014.0,3.0,1.0,1.0,SC_102,963,20021,900,26.0,0,hospital_174,1369,S_080,1040
1744,34439.0,-37.70440292,145.02482609999998,26 Banff St,RESERVOIR,6270000.0,house,2007.0,3.0,1.0,0.0,SC_047,3832,20009,1403,33.0,0,hospital_025,2137,S_225,2309
1745,88166.0,-37.937016,145.040909,25 Gwenda Avenue,MOORABBIN,8140000.0,house,2010.0,4.0,1.0,2.0,SC_046,357,19937,471,39.0,0,hospital_110,570,S_069,1349
1746,81252.0,-37.989165,145.221933,4 Masters St,DANDENONG,7040000.0,house,2015.0,4.0,2.0,3.0,SC_112,645,19888,1075,54.0,0,hospital_119,519,S_184,525
1747,6642.0,-37.7818872,144.8236792,34 King Edward Avenue (Albion),ALBION,2850000.0,house,2012.0,3.0,1.0,0.0,SC_102,872,20004,480,28.0,0,hospital_174,908,S_080,829
1748,20376.0,-37.764989,144.96743,11 Cooraminta Street,BRUNSWICK,10270000.0,house,2012.0,2.0,1.0,1.0,SC_030,3934,19967,726,23.0,0,hospital_144,1022,S_074,845
1749,5902.0,-37.783817,144.859375,88 Melon Street,BRAYBROOK,6120000.0,house,2012.0,2.0,1.0,1.0,SC_043,1111,20022,1747,22.0,0,hospital_174,2459,S_149,1112
1750,75300.0,-37.896929,145.067316,55 Ardyne Street,MURRUMBEENA,13920000.0,house,2011.0,3.0,2.0,2.0,SC_041,1554,19919,749,30.0,0,hospital_159,2809,S_015,1406
1751,33984.0,-37.70169067,145.0247345,17 Dumbarton Street,RESERVOIR,5100000.0,house,2009.0,3.0,1.0,2.0,SC_047,4132,20008,1363,36.0,0,hospital_025,2351,S_225,2609
1752,16169.0,-37.695492,144.923732,1 Howard Court,GLENROY,5432000.0,house,2010.0,4.0,1.0,2.0,SC_059,3511,20031,695,35.0,0,hospital_104,4995,S_209,1170
1753,82213.0,-37.989125,145.249581,44 Sheoak Street,DOVETON,3850000.0,house,2015.0,2.0,1.0,2.0,SC_077,1791,19888,3498,54.0,0,hospital_119,2723,S_195,1464
1754,84494.0,-37.86761856,144.9936829,2/24 Nelson Street,BALACLAVA,3433500.0,house,2009.0,1.0,1.0,1.0,SC_015,1146,19956,209,13.0,0,hospital_087,629,S_053,225
1755,56744.0,-37.858709000000005,145.109272,5 Bentham Court,BURWOOD,7592000.0,house,2014.0,4.0,2.0,2.0,SC_042,2596,19840,1676,28.0,0,hospital_089,1336,S_112,1612
1756,8212.0,-37.7473,144.74453,19 Saxby Court,BURNSIDE,6526000.0,house,2015.0,3.0,2.0,2.0,SC_048,1618,20001,4774,36.0,0,hospital_057,6331,S_156,1048
1757,24829.0,-37.673584000000005,144.966289,71 Mason Street,CAMPBELLFIELD,5525000.0,house,2015.0,3.0,1.0,1.0,SC_072,4641,19960,1914,39.0,0,hospital_104,4778,S_161,1910
1758,34409.0,-37.725284,145.012053,24 Southernhay Street,RESERVOIR,10465000.0,house,2015.0,3.0,1.0,1.0,SC_103,1823,20011,888,29.0,0,hospital_139,1502,S_225,1469
1759,76105.0,-37.904159,145.103107,34 William Street,OAKLEIGH,17160000.0,house,2016.0,3.0,2.0,2.0,SC_087,2577,19916,766,36.0,0,hospital_166,601,S_026,2508
1760,3769.0,-37.813244,144.89085500000002,65 Tongue Street,YARRAVILLE,5016000.0,house,2013.0,2.0,1.0,1.0,SC_043,3379,19996,301,15.0,0,hospital_056,2276,S_201,1527
1761,78639.0,-37.944057,145.154101,149 Springvale Road,SPRINGVALE,6700000.0,house,2015.0,2.0,1.0,2.0,SC_073,5052,19913,610,44.0,0,hospital_124,3701,S_075,1072
1762,59469.0,-37.8287763,145.1887763,16 Rosstrevor Crescent,MITCHAM,11349000.0,house,2011.0,4.0,2.0,2.0,SC_088,1327,19900,1231,40.0,0,hospital_010,2093,S_202,1230
1763,65764.0,-37.781223,145.331285,14 Lancaster Road,MOOROOLBARK,4750000.0,house,2011.0,4.0,2.0,2.0,SC_084,2988,19877,1707,55.0,0,hospital_113,2978,S_168,2709
1764,8864.0,-37.87578,144.756724,14 Carole Court,SEABROOK,5060000.0,house,2015.0,3.0,2.0,1.0,SC_092,3119,46468,1048,33.0,0,hospital_073,6766,S_007,1529
1765,95048.0,-37.912665000000004,145.043981,2 Alison Street,MCKINNON,20020000.0,house,2016.0,4.0,2.0,2.0,SC_046,3028,19940,564,37.0,0,hospital_159,2277,S_107,782
1766,87025.0,-37.91039,145.006124,7 Edgar Street,BRIGHTON,4700000.0,house,2016.0,4.0,3.0,2.0,SC_046,4302,19952,686,20.0,0,hospital_156,1289,S_151,470
1767,47169.0,-37.695018,145.15711100000001,40 Dandallo Drive,ELTHAM,9825000.0,house,2014.0,3.0,2.0,2.0,SC_051,2388,19987,2219,44.0,0,hospital_075,4652,S_051,2183
1768,14809.0,-37.757284999999996,144.897311,8 Roach Avenue,ABERFELDIE,18480000.0,house,2015.0,3.0,2.0,2.0,SC_085,1930,20037,1668,21.0,0,hospital_184,1803,S_197,1832
1769,89665.0,-37.956854,145.019282,77 Victoria Street,SANDRINGHAM,24000000.0,house,2012.0,4.0,2.0,3.0,SC_079,2097,19948,1482,29.0,0,hospital_058,520,S_214,1298
1770,19948.0,-37.795933000000005,144.95655,29 Morrah Street,PARKVILLE,27030000.0,house,2014.0,4.0,1.0,0.0,SC_007,1946,19842,1647,7.0,0,hospital_197,262,S_044,1686
1771,24985.0,-37.61169815,144.93292240000002,10 Edington Way,CRAIGIEBURN,3012000.0,house,2008.0,3.0,2.0,2.0,SC_110,1625,40221,1432,46.0,0,hospital_104,4479,S_005,1635
1772,66365.0,-37.764449,145.331986,4 Summer Place,MOOROOLBARK,4730000.0,house,2012.0,5.0,2.0,2.0,SC_084,1737,19876,1704,61.0,0,hospital_113,2025,S_168,1323
1773,14741.0,-37.750334,144.92351100000002,7 Kiora Street,ESSENDON,21960000.0,house,2015.0,4.0,1.0,1.0,SC_082,2409,20036,415,24.0,0,hospital_184,1853,S_197,1318
1774,17994.0,-37.67406082,144.93910219999998,10 Tempy Court,DALLAS,1935000.0,house,2008.0,3.0,1.0,2.0,SC_072,2991,19960,1115,39.0,0,hospital_104,3078,S_153,1602
1775,77853.0,-37.920967100000006,145.167923,"29 Shaftsbury Drive,",MULGRAVE,3580000.0,house,2009.0,3.0,1.0,1.0,SC_073,2277,19914,3214,42.0,0,hospital_065,4070,S_148,1877
1776,17998.0,-37.675975,144.913555,100 Ripplebrook Drive,BROADMEADOWS,7360000.0,house,2016.0,3.0,1.0,2.0,SC_059,2864,20030,951,37.0,0,hospital_104,2878,S_153,751
1777,17364.0,-37.701931,144.9092865,5 McDonald Place,GLENROY,6500000.0,house,2009.0,3.0,1.0,2.0,SC_010,2386,20032,757,33.0,0,hospital_184,4509,S_209,1373
1778,59490.0,-37.824505,145.211379,17 Nymph Street,MITCHAM,4700000.0,house,2012.0,3.0,1.0,1.0,SC_032,2016,19901,637,42.0,0,hospital_010,2181,S_040,2070
1779,72027.0,-37.838288,145.265525,12/25 King Street,BAYSWATER,6320000.0,house,2015.0,2.0,1.0,1.0,SC_032,4301,19870,447,50.0,0,hospital_002,1927,S_139,535
1780,2258.0,-37.788903999999995,144.878735,40 Howard Street,MAIDSTONE,8100000.0,house,2011.0,2.0,1.0,2.0,SC_043,1605,20023,1549,20.0,0,hospital_056,808,S_149,1605
1781,29517.0,-37.773881,145.00823799999998,16 Northcote Street,NORTHCOTE,15470000.0,house,2012.0,4.0,1.0,1.0,SC_001,3026,19929,591,16.0,0,hospital_035,1222,S_105,2571
1782,46033.0,-37.720504,145.11973799999998,33a Astley Street,MONTMORENCY,8460000.0,house,2015.0,3.0,2.0,1.0,SC_009,5591,19986,600,40.0,0,hospital_075,2103,S_210,2457
1783,68523.0,-37.853725,145.027078,4/20 Mercer Road,ARMADALE,14280000.0,house,2016.0,2.0,2.0,2.0,SC_038,2209,19945,746,24.0,0,hospital_157,1139,S_235,737
1784,89261.0,-37.947338099999996,145.0047455,17 Moor Street,SANDRINGHAM,13345000.0,house,2008.0,3.0,1.0,2.0,SC_046,3076,19948,333,29.0,0,hospital_036,554,S_088,1156
1785,62527.0,-37.82998657,145.2360077,12 Neil Street,HEATHMONT,4620000.0,house,2009.0,3.0,1.0,0.0,SC_032,2020,19871,774,46.0,0,hospital_105,2188,S_040,2106
1786,31457.0,-37.757731,144.994547,76 Ballantyne Street,THORNBURY,12200000.0,house,2014.0,3.0,2.0,2.0,SC_103,2123,20014,463,23.0,0,hospital_035,1305,S_105,1090
1787,40231.0,-37.685284,145.05758,28 Josef Avenue,BUNDOORA,6750000.0,house,2014.0,4.0,2.0,2.0,SC_062,4477,19984,3674,34.0,0,hospital_041,835,S_155,1513
1788,52128.0,-37.822265,145.005546,11 Corsair Street,RICHMOND,9360000.0,house,2014.0,2.0,1.0,0.0,SC_038,2052,19906,615,13.0,0,hospital_122,302,S_076,1660
1789,4272.0,-37.84835434,144.8724976,22 Challis Street,NEWPORT,3320000.0,house,2008.0,2.0,1.0,0.0,SC_033,3308,19994,1160,20.0,0,hospital_141,2291,S_056,2707
1790,52497.0,-37.831934999999994,144.998084,17 Yarra Street,RICHMOND,2880000.0,house,2010.0,3.0,1.0,1.0,SC_038,1313,19907,623,6.0,0,hospital_196,693,S_102,1294
1791,55448.0,-37.847259,145.095631,2A Braeside Avenue,CAMBERWELL,11220000.0,house,2014.0,3.0,2.0,2.0,SC_042,3368,19849,1413,34.0,0,hospital_089,1139,S_112,2142
1792,12426.0,-37.712657,144.773102,16 Yellow Gum Road,DELAHEY,4500000.0,house,2013.0,3.0,2.0,2.0,SC_107,3432,20000,1287,39.0,0,hospital_057,6452,S_094,1185
1793,8831.0,-37.881774,144.752787,122 Shane Avenue,SEABROOK,5100000.0,house,2009.0,3.0,1.0,3.0,SC_092,2459,46468,1406,33.0,0,hospital_073,6435,S_001,1557
1794,89400.0,-37.947503000000005,145.010427,26 Nelson Street,SANDRINGHAM,28480000.0,house,2014.0,4.0,2.0,2.0,SC_046,2608,19948,603,29.0,0,hospital_036,816,S_214,1053
1795,20750.0,-37.757332,144.96475800000002,2/3 Donald Street,BRUNSWICK,6021000.0,house,2016.0,3.0,2.0,1.0,SC_030,3059,19966,409,26.0,0,hospital_144,627,S_074,1450
1796,13917.0,-37.756807,144.912322,161 Buckley Street,ESSENDON,10296000.0,house,2014.0,3.0,1.0,1.0,SC_082,2609,20037,352,21.0,0,hospital_128,1118,S_197,1377
1797,50471.0,-37.755694,145.132409,11 Hakea Street,TEMPLESTOWE,5304000.0,house,2011.0,4.0,3.0,0.0,SC_091,3540,19986,4598,40.0,0,hospital_193,2463,S_046,2566
1798,38371.0,-37.777215999999996,145.02391200000002,56 Perry Street,FAIRFIELD,26860000.0,house,2015.0,4.0,2.0,2.0,SC_001,1883,19930,654,18.0,0,hospital_029,1363,S_219,1858
1799,24080.0,-37.701469,144.96129,173 Jukes Road,FAWKNER,5280000.0,house,2014.0,3.0,1.0,2.0,SC_030,3581,19961,230,35.0,0,hospital_139,3701,S_161,1355
1800,12252.0,-37.70414,144.770255,12A Profita Avenue,SYDENHAM,6460000.0,house,2015.0,3.0,1.0,1.0,SC_048,4087,20000,482,39.0,0,hospital_057,7384,S_094,565
1801,4416.0,-37.848344,144.864077,39 Rosshire Road,NEWPORT,4450000.0,house,2015.0,2.0,1.0,3.0,SC_033,2853,19994,1827,20.0,0,hospital_141,2878,S_056,2117
1802,6516.0,-37.78188,144.82456399999998,26 King Edward Avenue,ALBION,8400000.0,house,2016.0,3.0,1.0,2.0,SC_102,794,20004,471,28.0,0,hospital_174,841,S_080,751
1803,45690.0,-37.67879,145.117594,51 McLaughlans Lane,PLENTY,20400000.0,house,2015.0,4.0,3.0,3.0,SC_051,3756,19985,2920,38.0,0,hospital_075,3109,S_051,1749
1804,28481.0,-37.798533,144.991905,129 Easey Street,COLLINGWOOD,8055000.0,house,2012.0,3.0,1.0,0.0,SC_008,2442,19975,235,11.0,0,hospital_170,1461,S_060,829
1805,12091.0,-37.7034092,144.7432024,10 Celendine Place,HILLSIDE,4858000.0,house,2011.0,3.0,2.0,2.0,SC_048,3293,20000,2740,39.0,0,hospital_057,8932,S_163,1312
1806,44729.0,-37.688275,145.082895,25 Killarney Ridge,GREENSBOROUGH,6184000.0,house,2015.0,4.0,2.0,2.0,SC_062,4080,19984,2526,34.0,0,hospital_041,1794,S_020,2372
1807,4969.0,-37.87138367,144.8154602,18 Manning Street,ALTONA,5373000.0,house,2007.0,3.0,2.0,2.0,SC_033,5687,19925,714,32.0,0,hospital_141,6762,S_128,1332
1808,42961.0,-37.720377,145.092389,2/5 Pavey Court,MACLEOD,6721000.0,house,2015.0,2.0,2.0,1.0,SC_017,4464,19984,1293,34.0,0,hospital_075,2071,S_020,1872
1809,29639.0,-37.78200531,144.9938507,2 Cunningham Street,NORTHCOTE,12000000.0,house,2009.0,3.0,1.0,1.0,SC_008,3937,20019,185,17.0,0,hospital_035,2456,S_200,2274
1810,89885.0,-37.964228999999996,145.069893,11 Ramsay Court,CHELTENHAM,8720000.0,house,2011.0,3.0,1.0,1.0,SC_003,1850,19866,1373,37.0,0,hospital_109,466,S_023,1344
1811,13207.0,-37.713595,144.770614,5 Balaka Court,DELAHEY,6688000.0,house,2014.0,3.0,2.0,2.0,SC_048,3349,20000,1423,39.0,0,hospital_057,6494,S_094,1351
1812,9724.0,-37.888584,144.64054,1/310 Greaves Street North,WERRIBEE,2850000.0,house,2014.0,2.0,1.0,1.0,SC_012,3073,19921,2171,40.0,0,hospital_073,3660,S_236,2684
1813,78823.0,-37.949827,145.16135,21 Davis Way,SPRINGVALE,9920000.0,house,2011.0,4.0,2.0,2.0,SC_057,4890,19913,694,44.0,0,hospital_124,2816,S_075,947
1814,70256.0,-37.860764,145.09049299999998,65 Baker Parade,ASHBURTON,7640000.0,house,2012.0,5.0,2.0,2.0,SC_042,1848,19848,815,36.0,0,hospital_089,492,S_112,694
1815,80993.0,-37.991282,145.202976,20 Bassett  Street,DANDENONG,6000000.0,house,2014.0,4.0,3.0,2.0,SC_112,1159,19888,610,54.0,0,hospital_119,1561,S_184,1277
1816,35711.0,-37.72305679,145.00294499999998,9 Berwick Street,RESERVOIR,4984000.0,house,2009.0,3.0,1.0,1.0,SC_103,1842,20011,595,29.0,0,hospital_139,747,S_085,1567
1817,3956.0,-37.810831,144.89148500000002,9 Tongue Street,YARRAVILLE,20230000.0,house,2012.0,3.0,2.0,2.0,SC_043,3257,19997,421,14.0,0,hospital_056,2024,S_201,1261
1818,95827.0,-37.911923,145.036878,46 Lees Street,MCKINNON,12675000.0,house,2009.0,5.0,3.0,1.0,SC_046,3073,19940,219,37.0,0,hospital_126,1988,S_107,963
1819,61032.0,-37.828594,145.225377,1 Stanhope Court,RINGWOOD,11040000.0,house,2015.0,3.0,1.0,1.0,SC_032,1789,19902,1449,44.0,0,hospital_008,2327,S_040,1876
1820,8456.0,-37.764603,144.78554499999998,37 Minvi Terrace,CAIRNLEA,8260000.0,house,2016.0,4.0,2.0,2.0,SC_107,4576,20003,2257,31.0,0,hospital_057,2589,S_159,779
1821,26546.0,-37.607298,144.925121,32 Yarcombe Crescent,CRAIGIEBURN,4290000.0,house,2016.0,4.0,2.0,1.0,SC_110,1649,40221,1717,46.0,0,hospital_104,4849,S_005,1588
1822,17730.0,-37.698285,144.917568,8 Rowan Street,GLENROY,3760000.0,house,2015.0,3.0,1.0,2.0,SC_059,3084,20031,382,35.0,0,hospital_184,5022,S_209,1029
1823,24132.0,-37.690265999999994,144.96236299999998,2 Janice Court,FAWKNER,3835000.0,house,2013.0,3.0,1.0,2.0,SC_030,4813,19961,1199,35.0,0,hospital_139,4373,S_161,370
1824,84292.0,-37.854457000000004,145.010463,682 High Street,PRAHRAN,14080000.0,house,2014.0,3.0,1.0,1.0,SC_038,1558,19946,510,23.0,0,hospital_132,144,S_115,847
1825,11671.0,-37.72077179,144.83120730000002,10 Watson Rise,KEILOR,11200000.0,house,2009.0,4.0,2.0,2.0,SC_107,2219,20001,3432,36.0,0,hospital_005,4643,S_222,2547
1826,34740.0,-37.718527,144.996286,34 Henty Street,RESERVOIR,7920000.0,house,2012.0,4.0,1.0,2.0,SC_103,2396,20010,961,32.0,0,hospital_139,189,S_030,1666
1827,93595.0,-37.99492,145.0927,66 Warren Road,MORDIALLOC,8160000.0,house,2015.0,3.0,1.0,2.0,SC_003,2667,19863,1372,45.0,0,hospital_001,1807,S_119,1555
1828,52728.0,-37.811546,144.993387,22 Shelley Street,RICHMOND,10010000.0,house,2010.0,2.0,1.0,1.0,SC_068,1910,19977,150,8.0,0,hospital_052,599,S_076,290
1829,87251.0,-37.937008,145.01345600000002,1 Coombe Avenue,HAMPTON,14655000.0,house,2014.0,2.0,1.0,0.0,SC_046,2202,19949,1058,27.0,0,hospital_036,1047,S_088,982
1830,8356.0,-37.76686,144.778751,28 Barring Blvd,CAIRNLEA,9100000.0,house,2016.0,5.0,3.0,2.0,SC_048,4998,20003,2905,31.0,0,hospital_057,3225,S_159,1349
